season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Liberty League (LL),ll,Rochester,Asiel Richards,Asiel,Richards,,581,Asiel Richards,"RICHARDS,ASIEL",Rochester,ROC,1061-3859,1,1,97,97,0,0,DL,0,,,,,,,,0,2,4,6,6,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Martin Gorstkiy,Martin,Gorstkiy,,581,Martin Gorstkiy,"GORSTKIY,MARTIN",Rochester,ROC,1061-3847,1,0,99,99,0,0,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Finnegan,Jack",Jack,Finnegan,,607,"Finnegan,Jack","FINNEGAN,JACK",St. Lawrence,SLU,1062-10879,1,1,0,0,0,0,DB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,44,0,35,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Phelan,Cole",Cole,Phelan,,607,"Phelan,Cole","PHELAN,COLE",St. Lawrence,SLU,1062-11164,1,1,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,109,0,29,12.1,,,,,,,,,,,,,,,,,,,3,5,6,1,0,3,1.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Robillard,Luke",Luke,Robillard,,607,"Robillard,Luke","ROBILLARD,LUKE",St. Lawrence,SLU,1062-11497,1,1,2,2,0,0,LB,0,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"McGuire,Rory",Rory,McGuire,,607,"McGuire,Rory","MCGUIRE,RORY",St. Lawrence,SLU,1062-11192,1,0,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12,0,12,0,1,1,200.8,12.00,12.00,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,246,49,0,0,3,0,5,35.1,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Hays,Aidan",Aidan,Hays,,607,"Hays,Aidan","HAYS,AIDAN",St. Lawrence,SLU,1062-11160,1,1,4,4,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Cheer,Oliver",Oliver,Cheer,,607,"Cheer,Oliver","CHEER,OLIVER",St. Lawrence,SLU,1062-11155,1,1,5,5,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-3,17,20,0,4,-.5,-3.0,,,,,,,,0,0,29,0,134,0,30,16,90.9,4.47,8.38,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Rodeo,Mark",Mark,Rodeo,,607,"Rodeo,Mark","RODEO,MARK",St. Lawrence,SLU,1062-10896,1,0,6,6,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Johnson,Jack",Jack,Johnson,,607,"Johnson,Jack","JOHNSON,JACK",St. Lawrence,SLU,1062-11173,1,1,8,8,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Perreault,Caeden",Caeden,Perreault,,607,"Perreault,Caeden","PERREAULT,CAEDEN",St. Lawrence,SLU,1062-11479,1,1,9,9,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,29,0,11,5.8,,,,,,,,,,,,,,,,,,,16,107,107,0,0,19,6.7,107.0,,,,,,,,,,,,,,,,,,,,3,44,0,33,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Miles,Sean",Sean,Miles,,607,"Miles,Sean","MILES,SEAN",St. Lawrence,SLU,1062-11179,1,0,12,12,0,QB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,2,10,10,0,1,9,5.0,10.0,,,,,,,,0,0,8,0,-3,0,2,2,87.4,-1.50,-1.50,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Bennett,Torin",Torin,Bennett,,607,"Bennett,Torin","BENNETT,TORIN",St. Lawrence,SLU,1062-11486,1,0,13,13,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Gemmell,Connor",Connor,Gemmell,,607,"Gemmell,Connor","GEMMELL,CONNOR",St. Lawrence,SLU,1062-11184,1,1,16,16,0,0,DB,0,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Tucker,Owen",Owen,Tucker,,607,"Tucker,Owen","TUCKER,OWEN",St. Lawrence,SLU,1062-11472,1,1,18,18,0,WR,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Twombly,Brennan",Brennan,Twombly,,607,"Twombly,Brennan","TWOMBLY,BRENNAN",St. Lawrence,SLU,1062-10902,1,1,20,20,0,0,DB,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Brown,Zach",Zach,Brown,,607,"Brown,Zach","BROWN,ZACH",St. Lawrence,SLU,1062-11159,1,0,24,24,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Centrella,Aiden",Aiden,Centrella,,607,"Centrella,Aiden","CENTRELLA,AIDEN",St. Lawrence,SLU,1062-11190,1,1,25,25,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Morris,Aidan",Aidan,Morris,,607,"Morris,Aidan","MORRIS,AIDAN",St. Lawrence,SLU,1062-11189,1,0,26,26,0,0,0,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,3,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,248,0,0,49.6,3,4,37,0,75.0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"D'Amico,Sam",Sam,D'Amico,,607,"D'Amico,Sam","D'AMICO,SAM",St. Lawrence,SLU,1062-11495,1,1,27,27,0,0,DB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Lazcano,Drew",Drew,Lazcano,,607,"Lazcano,Drew","LAZCANO,DREW",St. Lawrence,SLU,1062-11469,1,0,28,28,0,0,LB,0,,,,,,,,0,3,3,6,6,.5,.0,.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Delforte,Lucas",Lucas,Delforte,,607,"Delforte,Lucas","DELFORTE,LUCAS",St. Lawrence,SLU,1062-11175,1,0,29,29,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Gescheidle,James",James,Gescheidle,,607,"Gescheidle,James","GESCHEIDLE,JAMES",St. Lawrence,SLU,1062-11182,1,0,32,32,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,12,.5,,,,,,,,,,,,,,,,,,,12,37,38,1,0,9,3.1,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Bridges,Shemmy",Shemmy,Bridges,,607,"Bridges,Shemmy","BRIDGES,SHEMMY",St. Lawrence,SLU,1062-11163,1,1,35,35,0,0,DE,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Trezza,Hudson",Hudson,Trezza,,607,"Trezza,Hudson","TREZZA,HUDSON",St. Lawrence,SLU,1062-11704,1,0,36,36,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Doser,Bryan",Bryan,Doser,,607,"Doser,Bryan","DOSER,BRYAN",St. Lawrence,SLU,1062-11492,1,0,41,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Johnson,Hunter",Hunter,Johnson,,607,"Johnson,Hunter","JOHNSON,HUNTER",St. Lawrence,SLU,1062-11698,1,0,43,43,0,0,DB,0,,,,,,,,0,1,1,2,2,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Shape,Charlie",Charlie,Shape,,607,"Shape,Charlie","SHAPE,CHARLIE",St. Lawrence,SLU,1062-11713,1,0,50,50,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Morelli,Savino",Savino,Morelli,,607,"Morelli,Savino","MORELLI,SAVINO",St. Lawrence,SLU,1062-10889,1,1,52,52,0,0,LB,0,,,,,,,,0,4,1,5,5,2.0,.0,.0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Longfield,William",William,Longfield,,607,"Longfield,William","LONGFIELD,WILLIAM",St. Lawrence,SLU,1062-11468,1,1,56,56,0,0,DL,0,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Buda,Brendan",Brendan,Buda,,607,"Buda,Brendan","BUDA,BRENDAN",St. Lawrence,SLU,1062-11703,1,0,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Stuart,Jack",Jack,Stuart,,607,"Stuart,Jack","STUART,JACK",St. Lawrence,SLU,1062-11180,1,1,66,66,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Donovan,Ryan",Ryan,Donovan,,607,"Donovan,Ryan","DONOVAN,RYAN",St. Lawrence,SLU,1062-10876,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Murphy,Finn",Finn,Murphy,,607,"Murphy,Finn","MURPHY,FINN",St. Lawrence,SLU,1062-10891,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Smith,Jack",Jack,Smith,,607,"Smith,Jack","SMITH,JACK",St. Lawrence,SLU,1062-11172,1,1,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Wade,Noah",Noah,Wade,,607,"Wade,Noah","WADE,NOAH",St. Lawrence,SLU,1062-11186,1,1,78,78,0,OL,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Gonzalez,Angel",Angel,Gonzalez,,607,"Gonzalez,Angel","GONZALEZ,ANGEL",St. Lawrence,SLU,1062-11711,1,0,82,82,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Stevens,Carter",Carter,Stevens,,607,"Stevens,Carter","STEVENS,CARTER",St. Lawrence,SLU,1062-11505,1,1,85,85,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Maneggia,Andrew",Andrew,Maneggia,,607,"Maneggia,Andrew","MANEGGIA,ANDREW",St. Lawrence,SLU,1062-11464,1,1,88,88,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Taylor,Mark",Mark,Taylor,,607,"Taylor,Mark","TAYLOR,MARK",St. Lawrence,SLU,1062-11473,1,0,89,89,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,St. Lawrence,"Pickett,Joseph",Joseph,Pickett,,607,"Pickett,Joseph","PICKETT,JOSEPH",St. Lawrence,SLU,1062-10893,1,0,94,94,0,0,DL,0,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Mitchell,Matt",Matt,Mitchell,,727,"Mitchell,Matt","MITCHELL,MATT",Union,UNI,1064-9296,1,1,0,0A,0,0,DB,0,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Rivera,Gil",Gil,Rivera,,727,"Rivera,Gil","RIVERA,GIL",Union,UNI,1064-9524,1,1,0,0,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,13,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Savini,Nico",Nico,Savini,,727,"Savini,Nico","SAVINI,NICO",Union,UNI,1064-9519,1,1,1,1A,0,0,DB,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Jones,Jah'Cire",Jah'Cire,Jones,,727,"Jones,Jah'Cire","JONES,JAH'CIRE",Union,UNI,1064-11596,1,1,1,1,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1.3,,,,,,,,,,,,,,,,,,,17,28,45,17,0,12,1.6,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Hinds,Dwayne",Dwayne,Hinds,,727,"Hinds,Dwayne","HINDS,DWAYNE",Union,UNI,1064-9282,1,1,2,2,0,0,LB,0,,,,,,,,0,5,2,7,7,1.0,.0,.0,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Coleman,Lucas",Lucas,Coleman,,727,"Coleman,Lucas","COLEMAN,LUCAS",Union,UNI,1064-9272,1,0,3,3A,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Union,"Gore,Kaden",Kaden,Gore,,727,"Gore,Kaden","GORE,KADEN",Union,UNI,1064-11592,1,0,3,3,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,60,0,23,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,14,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
